1	1	14.000000	8	12	1	3890011760	-1	-1	
1	2	178.000000	8	12	1	3795772784	-1	-1	
1	3	50.000000	8	12	1	3795773792	-1	-1	
1	4	1178.000000	8	12	1	3795815184	-1	-1	
1	5	1.000000	8	12	1	3795751808	-1	-1	
1	6	83.000000	8	12	1	3795772784	-1	-1	
2	1	2.000000	8	12	1	3795815184	-1	-1	
2	2	32.000000	8	12	1	3795445760	3796060800	-2	
2	3	22.000000	8	12	1	3796130512	3795815184	3795815184	
2	4	1.000000	8	12	1	3795730528	3795815184	3795815184	
2	5	31.000000	8	12	1	3799506400	3796060800	-2	
2	6	260.000000	8	12	1	3795731680	3795815184	3795772784	
3	1	26.000000	8	12	1	3797755248	-1	-1	
3	2	231.000000	8	12	1	3795474064	3795731680	-2	
3	3	229.000000	8	12	1	3795069712	3795731680	3797755248	
3	4	9244.000000	8	12	1	3795427648	3795731680	3795445760	
3	5	1060.000000	8	12	1	3795052752	3797755248	-2	
3	6	212.000000	8	12	1	3795013232	3795731680	-2	
4	1	7191.000000	8	12	1	3795427648	3795731680	3795445760	
4	2	196.000000	8	12	1	3795213072	3795427648	3795474064	
4	3	5.000000	8	12	1	3795184480	3795052752	-2	
4	4	1.000000	8	12	1	3795433040	3795427648	3795052752	
4	5	178.000000	8	12	1	3795898688	3795427648	3795427648	
4	6	210.000000	8	12	1	3796240528	3795474064	3795427648	
5	1	214.000000	8	12	1	3795427648	3795731680	3795445760	
5	2	66.000000	8	12	1	3795109456	3796240528	3796240528	
5	3	1.000000	8	12	1	3795221696	3796240528	3795427648	
5	4	161.000000	8	12	1	3795225728	3795427648	3795427648	
5	5	260.000000	8	12	1	3795253824	3795427648	3796227088	
5	6	274.000000	9	14	2	3795249648	3795427648	3795427648	
6	1	265.000000	8	12	1	3795882304	3795731680	-2	
6	2	272.000000	8	12	1	3795209840	3795882304	-2	
6	3	267.000000	9	14	2	3795249648	3795427648	3795427648	
6	4	98.000000	9	14	2	3795840624	3795249648	3795249648	
6	5	1.000000	9	14	2	3795906160	3795249648	3795249648	
6	6	1.000000	9	14	2	3795461856	3795249648	3795249648	
7	1	1264.000000	8	12	1	3795066624	3795731680	3795427648	
7	2	7263.000000	8	12	1	3795194608	3795066624	-2	
7	3	250.000000	8	12	1	3795176640	3795066624	-2	
7	4	220.000000	8	12	1	3795489952	3795066624	3795066624	
7	5	164.000000	8	12	1	3795101552	3795066624	-2	
7	6	150.000000	8	12	1	3795442160	3795066624	3795066624	
8	1	244.000000	8	12	1	3795194608	3795066624	-2	
8	2	264.000000	8	12	1	3795566336	3795066624	-2	
8	3	264.000000	8	12	1	3795613840	3797500224	3797500224	
8	4	275.000000	8	12	1	3795192304	3795066624	-2	
8	5	8232.000000	8	12	1	3795612544	3797500224	3797500224	
8	6	10231.000000	8	12	1	3795156736	3795194608	3795194608	
9	1	274.000000	8	12	1	3795156736	3795194608	3795194608	
9	2	242.000000	8	12	1	3794992608	3795156736	3795156736	
9	3	267.000000	8	12	1	3795367856	3797549664	-2	
9	4	10189.000000	8	12	1	3795538096	3795156736	-2	
9	5	8.000000	8	12	1	3795084512	3797549664	3795156736	
9	6	1.000000	9	14	3	3795128784	3797549664	3795156736	
10	1	1228.000000	8	12	1	3795538096	3795156736	-2	
10	2	7265.000000	8	12	1	3795888992	3795156736	3795538096	
10	3	8231.000000	8	12	1	3794996272	3795538096	3795538096	
10	4	276.000000	8	12	1	3795903360	3795538096	-2	
10	5	273.000000	8	12	1	3795395456	3795156736	3795538096	
10	6	269.000000	8	12	1	3795829200	3795538096	3795538096	
11	1	276.000000	8	12	1	3797492320	3797911408	3797911408	
11	2	1254.000000	8	12	1	3652730192	3795888992	3794996272	
11	3	8249.000000	8	12	1	3652732352	3797492320	3794996272	
11	4	9244.000000	8	12	1	3652707776	3797492320	3794996272	
11	5	92.000000	8	12	4	3510170928	3797492320	-2	
11	6	1.000000	8	12	4	3652707408	3797492320	3797492320	
12	1	1.000000	8	12	1	3652707776	3797492320	3794996272	
12	2	1.000000	8	12	1	3653069232	3652707776	3652732352	
12	3	1.000000	8	12	1	3510162016	3652707776	-2	
12	4	1.000000	8	12	1	3510194208	3652732352	3652707776	
12	5	1.000000	8	12	1	3652710864	3652732352	3652707776	
12	6	1.000000	8	12	1	3510228128	3652707776	3652732352	
13	1	1.000000	8	12	1	3652707776	3797492320	3794996272	
13	2	1.000000	8	12	1	3795117568	3652707776	-2	
13	3	1.000000	8	12	5	3797741024	3795538096	-2	
13	4	1.000000	8	12	5	3795862112	3797741024	3797741024	
13	5	1.000000	8	12	5	3653019136	3797741024	3797741024	
13	6	1.000000	8	12	5	3794989808	3797741024	3797741024	
