1	1	0.412885	0.421768	0.435375	0.451862	0.484419	4	4	4	4	4	3	3	3	3	3
2	1	0.400827	0.414917	0.438989	0.468748	0.496664	4	4	4	4	4	3	3	3	3	3
3	1	0.407267	0.417224	0.438093	0.472781	0.491323	4	4	4	4	4	3	3	3	3	3
4	1	0.403849	0.431108	0.448745	0.472662	0.491349	4	4	4	4	4	3	3	3	3	3
1	2	0.406722	0.434623	0.448566	0.462386	0.493696	4	4	4	4	4	3	3	3	3	3
2	2	0.404172	0.442617	0.463911	0.482928	0.496664	4	4	4	4	4	3	3	3	3	3
3	2	0.419372	0.438244	0.472804	0.481694	0.491324	4	4	4	4	4	3	3	3	3	3
4	2	0.415025	0.431726	0.453404	0.477200	0.491349	4	4	4	4	5	3	3	3	3	5
1	3	0.399758	0.432541	0.446575	0.460752	0.493696	4	4	4	4	4	3	3	3	3	3
2	3	0.412751	0.443354	0.467439	0.479046	0.497350	4	4	4	4	5	3	3	3	3	5
3	3	0.413002	0.459245	0.481698	0.488917	0.497069	4	4	4	4	4	3	3	3	3	3
4	3	0.421116	0.451766	0.455837	0.477457	0.491349	4	4	4	5	6	3	3	3	5	7
1	4	0.405616	0.457492	0.469999	0.492067	0.493938	4	4	4	4	4	3	3	3	3	3
2	4	0.408846	0.448449	0.471064	0.478987	0.497350	4	4	4	5	5	3	3	3	5	5
3	4	0.421319	0.457095	0.482165	0.493696	0.497069	4	4	4	4	4	3	3	3	3	3
4	4	0.409710	0.458214	0.490402	0.497069	0.497069	4	4	4	5	6	3	3	3	5	7
1	5	0.408054	0.461950	0.485204	0.497069	0.497069	4	4	4	4	4	3	3	3	3	3
2	5	0.440886	0.453888	0.477103	0.493477	0.497370	4	4	4	5	5	3	3	3	5	5
3	5	0.461211	0.478531	0.491323	0.493696	0.497069	4	4	4	4	4	3	3	3	3	3
4	5	0.420202	0.454890	0.458491	0.497069	0.498199	4	4	5	6	6	3	3	5	7	7
1	6	0.439501	0.464428	0.473226	0.493312	0.497350	4	4	4	4	5	3	3	3	3	5
2	6	0.418337	0.453888	0.477103	0.497069	0.497375	4	4	4	5	5	3	3	3	5	5
3	6	0.423042	0.473719	0.492534	0.497370	0.497370	4	4	4	4	5	3	3	3	3	5
4	6	0.441160	0.458491	0.473166	0.480828	0.498199	4	4	5	6	7	3	3	5	7	9
1	7	0.435287	0.466667	0.477668	0.497069	0.497350	4	4	4	5	5	3	3	3	5	5
2	7	0.420352	0.472584	0.481622	0.497146	0.499016	4	4	5	5	5	3	3	5	5	5
3	7	0.424007	0.467346	0.488854	0.494577	0.498199	4	4	4	4	5	3	3	3	3	5
4	7	0.416620	0.455050	0.469502	0.473285	0.498199	4	5	6	6	7	3	5	7	7	10
1	8	0.387229	0.453426	0.471067	0.481949	0.498199	4	4	5	5	5	3	3	5	5	5
2	8	0.416543	0.460146	0.476601	0.497069	0.499016	4	4	5	5	6	3	3	5	5	7
3	8	0.398927	0.424007	0.477228	0.491323	0.498199	4	4	4	4	5	3	3	3	3	5
4	8	0.433071	0.473257	0.473952	0.498199	0.499016	4	4	5	7	7	3	3	5	9	10
1	9	0.444555	0.470999	0.477040	0.485624	0.499233	4	4	5	5	5	3	4	5	5	5
2	9	0.418945	0.468252	0.480618	0.484564	0.499016	4	4	5	5	6	3	4	5	5	7
3	9	0.414323	0.438473	0.477753	0.491323	0.499016	4	4	4	5	5	3	3	3	5	5
4	9	0.416894	0.462921	0.473285	0.484787	0.499016	4	4	6	7	7	3	4	7	9	10
1	10	0.415868	0.472095	0.481949	0.493169	0.499233	4	4	5	5	6	3	3	5	5	7
2	10	0.418945	0.461530	0.475312	0.482836	0.499016	4	5	5	6	7	3	5	5	7	9
3	10	0.417449	0.466547	0.484789	0.492759	0.499016	4	4	4	5	5	3	3	3	5	5
4	10	0.432843	0.464635	0.475438	0.482902	0.499016	4	4	6	7	7	3	4	7	9	10
1	11	0.419420	0.465049	0.472166	0.488881	0.499233	4	4	5	6	6	3	4	5	7	7
2	11	0.436776	0.475284	0.481076	0.485776	0.499016	4	5	6	7	8	3	5	7	9	11
3	11	0.407378	0.452758	0.478256	0.491323	0.499016	4	4	4	5	5	3	3	3	5	5
4	11	0.414392	0.470449	0.481940	0.499016	0.499233	4	4	6	7	7	3	3	8	10	10
1	12	0.429682	0.451956	0.481754	0.493619	0.499233	4	4	5	6	6	3	4	5	7	7
2	12	0.425570	0.470430	0.479879	0.494946	0.499016	4	4	5	7	7	3	3	6	9	10
3	12	0.381380	0.438954	0.481212	0.491323	0.499016	4	4	4	5	5	3	3	3	5	5
4	12	0.416561	0.472721	0.478157	0.486985	0.499233	4	4	7	7	8	3	4	9	10	11
1	13	0.422073	0.447815	0.473792	0.495414	0.499233	4	4	5	6	6	3	3	5	7	7
2	13	0.421422	0.470793	0.477138	0.494037	0.499233	4	4	5	5	8	3	4	5	6	11
3	13	0.413124	0.425879	0.449831	0.483551	0.499233	4	4	4	4	5	3	3	3	3	5
4	13	0.429934	0.469856	0.481683	0.483423	0.499233	4	4	7	7	8	3	3	10	10	12
1	14	0.417663	0.470165	0.483549	0.495414	0.499233	4	4	5	6	6	3	3	5	7	8
2	14	0.436749	0.470952	0.479988	0.495296	0.499233	4	4	5	7	8	3	4	5	9	11
3	14	0.413124	0.424009	0.472484	0.487909	0.499233	4	4	4	4	5	3	3	3	3	5
4	14	0.420055	0.478194	0.482902	0.490011	0.499233	4	4	7	7	8	3	3	10	10	12
1	15	0.451760	0.473042	0.484388	0.493695	0.499233	4	4	5	6	6	3	4	5	7	8
2	15	0.415667	0.463976	0.479912	0.495344	0.499233	4	4	5	7	8	3	3	5	9	11
3	15	0.433473	0.472484	0.489649	0.499233	0.499233	4	4	4	4	6	3	3	3	3	7
4	15	0.414251	0.475128	0.484683	0.486983	0.499233	4	4	7	7	8	3	3	10	10	11
1	16	0.438578	0.468281	0.483028	0.494259	0.499233	4	4	5	6	6	3	3	5	7	8
2	16	0.423252	0.463715	0.479912	0.495351	0.499233	4	4	5	6	8	3	3	5	7	11
3	16	0.416898	0.484170	0.491720	0.499233	0.499233	4	4	4	5	6	3	3	3	5	7
4	16	0.425366	0.484683	0.486937	0.499233	0.499233	4	4	7	7	8	3	3	10	10	11
1	17	0.421779	0.473375	0.494214	0.499233	0.499233	4	4	5	6	7	3	3	5	7	10
2	17	0.423252	0.477628	0.482140	0.495317	0.499233	4	4	5	5	8	3	3	5	6	12
3	17	0.442910	0.470793	0.484170	0.491311	0.499233	4	4	5	5	6	3	4	5	5	7
4	17	0.414165	0.475210	0.484683	0.487961	0.499233	4	4	7	7	8	3	4	10	10	12
1	18	0.423171	0.468281	0.483028	0.494457	0.499233	4	5	6	6	6	3	5	7	8	8
2	18	0.418452	0.470654	0.479835	0.494057	0.499233	4	5	7	8	8	3	5	9	12	12
3	18	0.429454	0.470793	0.483269	0.485900	0.499233	4	5	5	6	6	3	5	5	7	7
