1	1	0.414513	0.419110	0.437191	0.469375	0.493163	4	4	4	4	4	3	3	3	3	3
2	1	0.412894	0.415129	0.426256	0.448140	0.480896	4	4	4	4	4	3	3	3	3	3
3	1	0.389499	0.414672	0.423710	0.450493	0.483489	4	4	4	4	4	3	3	3	3	3
4	1	0.400647	0.416136	0.428919	0.450158	0.468342	4	4	4	4	4	3	3	3	3	3
1	2	0.398138	0.420561	0.434429	0.452543	0.493163	4	4	4	4	4	3	3	3	3	3
2	2	0.415218	0.438650	0.443656	0.456407	0.480896	4	4	4	4	5	3	3	3	3	5
3	2	0.420976	0.436944	0.458431	0.471812	0.483489	4	4	4	4	4	3	3	3	3	3
4	2	0.384285	0.418231	0.428107	0.468216	0.491577	4	4	4	4	5	3	3	3	3	5
1	3	0.416462	0.422835	0.444148	0.467592	0.493163	4	4	4	4	5	3	3	3	3	5
2	3	0.431947	0.443084	0.454277	0.459844	0.493163	4	4	5	5	6	3	3	5	5	7
3	3	0.406408	0.429314	0.442694	0.471984	0.484813	4	4	4	4	4	3	3	3	3	3
4	3	0.426613	0.451463	0.456122	0.472711	0.493163	4	4	5	5	5	3	3	5	5	5
1	4	0.400271	0.454646	0.470623	0.471394	0.493163	4	4	4	5	5	3	3	3	5	5
2	4	0.423305	0.443084	0.455358	0.467829	0.493163	4	5	5	6	6	3	5	6	7	7
3	4	0.421124	0.452060	0.467888	0.472146	0.495707	4	4	4	4	4	3	3	3	3	3
4	4	0.397942	0.435463	0.456122	0.473397	0.493163	4	4	4	5	5	3	3	4	5	6
1	5	0.417432	0.456185	0.470623	0.482707	0.493163	4	4	4	4	5	3	3	3	3	5
2	5	0.403937	0.466434	0.470677	0.483337	0.493163	4	4	5	6	6	3	3	5	7	7
3	5	0.408845	0.451460	0.470805	0.493192	0.497236	4	4	4	4	5	3	3	3	3	5
4	5	0.405477	0.455285	0.465041	0.485474	0.495936	4	4	5	5	5	3	3	5	5	6
1	6	0.414983	0.471394	0.474176	0.490948	0.493163	4	4	4	5	5	3	3	3	5	5
2	6	0.416440	0.459461	0.482376	0.487472	0.493163	4	4	5	6	6	3	3	5	7	7
3	6	0.409155	0.448273	0.476194	0.493128	0.497236	4	4	4	4	5	3	3	3	3	5
4	6	0.412470	0.458447	0.486001	0.495764	0.498489	4	4	5	5	5	3	3	5	5	6
1	7	0.415856	0.472253	0.484933	0.494181	0.497236	4	4	4	5	6	3	3	3	5	7
2	7	0.432028	0.470926	0.489899	0.495936	0.498149	4	5	5	5	6	3	5	5	5	7
3	7	0.425092	0.478299	0.487274	0.495799	0.497236	4	4	5	5	5	3	3	5	5	5
4	7	0.432028	0.466018	0.482245	0.495997	0.498489	4	4	5	5	5	3	4	5	5	6
1	8	0.394316	0.478309	0.482524	0.494909	0.497236	4	4	5	5	6	3	3	5	5	7
2	8	0.413890	0.482945	0.495936	0.498489	0.498489	4	5	5	5	6	3	5	5	5	7
3	8	0.454349	0.489153	0.495936	0.498489	0.498489	4	4	5	5	5	3	3	5	5	5
4	8	0.415126	0.474525	0.492573	0.498149	0.498489	4	5	5	5	6	3	5	5	5	7
1	9	0.400785	0.453091	0.481357	0.483750	0.497236	4	4	5	6	6	3	4	5	7	7
2	9	0.449787	0.490279	0.498319	0.498489	0.499890	5	5	5	5	5	5	5	5	5	5
3	9	0.432028	0.489254	0.496586	0.498489	0.498489	4	4	5	5	5	3	3	5	5	6
4	9	0.414777	0.489226	0.497402	0.498489	0.498489	4	5	5	5	6	3	5	5	6	7
1	10	0.409656	0.472669	0.494273	0.497549	0.498489	4	4	5	6	6	3	3	5	7	7
2	10	0.429721	0.491212	0.498149	0.498489	0.499890	5	5	5	5	6	5	5	5	5	7
3	10	0.471141	0.495662	0.497805	0.498489	0.498489	4	4	5	5	5	3	3	5	5	6
4	10	0.422642	0.494021	0.498078	0.499890	0.499890	4	5	5	5	7	3	5	5	6	9
1	11	0.428841	0.488710	0.498489	0.498489	0.498489	4	5	5	5	6	3	5	5	6	7
2	11	0.437260	0.495394	0.498489	0.498489	0.499890	5	5	5	6	6	5	5	5	7	7
3	11	0.454138	0.473634	0.492819	0.498489	0.498489	4	4	5	5	6	3	3	5	5	7
4	11	0.428777	0.496827	0.498151	0.499890	0.499890	4	5	5	6	7	3	5	5	7	9
1	12	0.415364	0.478669	0.485500	0.498481	0.498489	5	5	6	6	7	5	6	7	7	9
2	12	0.454740	0.496186	0.498489	0.498489	0.499890	5	5	5	6	6	5	5	5	7	7
3	12	0.414238	0.492984	0.497947	0.498489	0.498489	4	5	5	5	6	3	5	5	5	7
4	12	0.438727	0.487656	0.497851	0.499021	0.499890	4	5	5	6	8	3	5	6	7	11
1	13	0.409222	0.466661	0.476422	0.484501	0.499894	5	5	6	6	6	5	6	7	7	7
2	13	0.447781	0.496777	0.498489	0.498489	0.499958	5	5	5	6	7	5	5	5	7	9
3	13	0.446627	0.476868	0.497405	0.498489	0.499947	4	5	5	5	6	3	5	5	5	7
4	13	0.414715	0.488858	0.498067	0.498489	0.499890	5	6	6	7	8	5	7	7	10	12
1	14	0.447731	0.479880	0.492744	0.495717	0.499894	5	5	6	6	6	5	5	7	7	7
2	14	0.464534	0.485821	0.498358	0.499549	0.499958	5	6	6	6	7	5	7	7	7	9
3	14	0.423969	0.497038	0.498489	0.499890	0.499947	4	5	5	5	6	3	5	5	5	7
4	14	0.489954	0.497720	0.498109	0.499890	0.499958	5	6	6	8	8	5	7	7	11	11
1	15	0.430342	0.485996	0.495651	0.499890	0.499894	5	6	6	6	7	5	7	7	7	9
2	15	0.414861	0.488268	0.498489	0.499711	0.499984	5	6	6	6	7	5	7	7	7	9
3	15	0.453450	0.497038	0.498489	0.499890	0.499947	4	5	6	6	7	3	5	7	7	9
