1	1	0.414019	0.432500	0.439684	0.459131	0.486872	4	4	4	4	4	3	3	3	3	3
2	1	0.379401	0.416383	0.428237	0.446132	0.495454	4	4	4	4	4	3	3	3	3	3
3	1	0.387614	0.414514	0.426113	0.442312	0.472372	4	4	4	4	4	3	3	3	3	3
4	1	0.414274	0.422363	0.441115	0.459426	0.479576	4	4	4	4	4	3	3	3	3	3
1	2	0.425356	0.444059	0.452765	0.468971	0.486872	4	4	4	4	4	3	3	3	3	3
2	2	0.417336	0.434105	0.447169	0.466417	0.495454	4	4	4	4	5	3	3	3	3	5
3	2	0.413298	0.423650	0.437210	0.447819	0.488683	4	4	4	4	5	3	3	3	3	5
4	2	0.414615	0.444440	0.464050	0.468394	0.486418	4	4	4	4	4	3	3	3	3	3
1	3	0.412838	0.450962	0.469371	0.481834	0.492493	4	4	4	4	5	3	3	3	3	5
2	3	0.415471	0.462203	0.480103	0.488005	0.495902	4	4	4	4	5	3	3	3	3	5
3	3	0.402100	0.441910	0.464520	0.472879	0.496586	4	4	4	5	5	3	3	3	5	5
4	3	0.420112	0.465189	0.472624	0.481068	0.495548	4	4	4	4	5	3	3	3	3	5
1	4	0.424919	0.451671	0.472461	0.492751	0.496136	4	4	5	5	6	3	3	5	5	7
2	4	0.420506	0.477472	0.480759	0.483522	0.496714	4	4	5	5	5	3	3	5	5	5
3	4	0.419792	0.467840	0.472179	0.476571	0.496586	4	4	4	5	5	3	3	3	5	5
4	4	0.425191	0.451606	0.476019	0.479583	0.495902	4	4	4	5	5	3	3	3	5	5
1	5	0.447501	0.463890	0.478801	0.495960	0.496136	4	4	5	5	6	3	3	5	5	7
2	5	0.436312	0.485588	0.495395	0.496136	0.496714	4	5	5	5	6	3	5	5	5	7
3	5	0.417887	0.472179	0.479814	0.496586	0.496714	4	4	5	5	5	3	3	5	5	5
4	5	0.462161	0.478949	0.489553	0.496586	0.496586	4	4	4	4	5	3	3	3	3	5
1	6	0.418641	0.466764	0.481871	0.496136	0.497504	4	4	5	5	6	3	4	5	5	7
2	6	0.424753	0.471521	0.486421	0.495960	0.496714	4	5	5	6	6	3	5	5	7	7
3	6	0.437158	0.472179	0.484650	0.496586	0.496714	4	4	4	5	6	3	3	4	5	7
4	6	0.446876	0.479604	0.495270	0.496714	0.496728	4	4	5	5	6	3	3	5	5	7
1	7	0.426552	0.489539	0.496145	0.496714	0.498508	4	5	5	5	6	3	5	5	5	7
2	7	0.424753	0.471640	0.495693	0.496714	0.498215	4	5	5	5	6	3	5	5	5	8
3	7	0.450345	0.468105	0.485702	0.496618	0.496714	4	5	5	5	6	3	5	5	5	7
4	7	0.468105	0.486191	0.496001	0.496714	0.496728	4	5	5	6	6	3	5	5	7	7
