1	1	20.000000	8	12	1	3891988192	-1	-1	
1	2	1202.000000	8	12	1	3797733120	-1	-1	
1	3	39.000000	8	12	1	3797735856	-1	-1	
1	4	1.000000	8	12	1	3798335232	-1	-1	
1	5	255.000000	8	12	1	3798743328	-1	-1	
1	6	274.000000	8	12	1	3797806704	-1	-1	
1	7	29.000000	8	12	1	3797841920	-1	-1	
1	8	52.000000	8	12	1	3797884672	-1	-1	
1	9	1.000000	8	12	1	3797876912	-1	-1	
1	10	1.000000	8	12	1	3797882944	-1	-1	
1	11	152.000000	8	12	1	3798316624	-1	-1	
1	12	46.000000	8	12	1	3797881872	-1	-1	
1	13	3.000000	8	12	1	3797836384	-1	-1	
1	14	42.000000	8	12	1	3797800448	-1	-1	
1	15	128.000000	8	12	1	3797881872	-1	-1	
1	16	270.000000	8	12	1	3797802608	-1	-1	
1	17	276.000000	8	12	1	3798312384	-1	-1	
1	18	179.000000	8	12	1	3798120736	-1	-1	
1	19	227.000000	8	12	1	3797883664	-1	-1	
1	20	62.000000	8	12	1	3798119008	-1	-1	
1	21	60.000000	8	12	1	3797804624	-1	-1	
1	22	158.000000	8	12	1	3801497920	-1	-1	
1	23	75.000000	8	12	1	3797792976	-1	-1	
1	24	50.000000	8	12	1	3797808576	-1	-1	
2	1	250.000000	8	12	1	3797204448	-1	-1	
2	2	275.000000	8	12	1	3797104208	3801497920	3797806704	
2	3	87.000000	8	12	1	3797091840	3797792976	3797204448	
2	4	1.000000	8	12	1	3797068496	3801497920	3797883664	
2	5	7068.000000	8	12	1	3797182528	3798316624	3797802608	
2	6	8.000000	8	12	1	3797100896	3797733120	-2	
2	7	1.000000	8	12	1	3797182528	3797883664	3797806704	
2	8	1.000000	8	12	1	3797156944	3797733120	3797204448	
2	9	1101.000000	8	12	1	3797159248	3798316624	3797733120	
2	10	1.000000	8	12	1	3797264304	3797802608	3797804624	
2	11	118.000000	8	12	1	3797265168	3797733120	3797204448	
2	12	8209.000000	8	12	1	3797266032	3797806704	3798312384	
2	13	232.000000	8	12	1	3797266896	3797204448	3798312384	
2	14	250.000000	8	12	1	3797267760	3798120736	3797204448	
2	15	275.000000	8	12	1	3797268048	3797806704	-2	
2	16	276.000000	8	12	1	3797281264	3798312384	3797806704	
2	17	74.000000	8	12	1	3797172544	3797733120	3797733120	
2	18	5.000000	8	12	1	3797284000	3797733120	3797792976	
2	19	77.000000	8	12	1	3797296064	3797792976	-2	
2	20	24.000000	8	12	1	3797284864	3797883664	3797806704	
2	21	162.000000	8	12	1	3797300240	3797806704	3797792976	
2	22	33.000000	8	12	1	3797300960	3797802608	3798312384	
2	23	26.000000	8	12	1	3797313168	3798312384	3798120736	
2	24	221.000000	8	12	1	3797314896	3797883664	3801497920	
3	1	276.000000	8	12	1	3797266032	3797806704	3798312384	
3	2	1025.000000	8	12	1	3797078048	3797227584	-2	
3	3	255.000000	8	12	1	3797835808	3797227584	3797227584	
3	4	208.000000	8	12	1	3797075312	3797182528	-2	
3	5	9.000000	8	12	2	3797510720	3797300240	3797266896	
3	6	85.000000	8	12	1	3797063600	3797267760	3797266032	
3	7	270.000000	8	12	1	3798338896	3797182528	-2	
3	8	135.000000	8	12	1	3797086816	3797281264	-2	
3	9	217.000000	8	12	1	3797065616	3797281264	3797266896	
3	10	143.000000	8	12	1	3797088256	3797300240	-2	
3	11	263.000000	8	12	1	3797086240	3797182528	-2	
3	12	275.000000	8	12	1	3797507840	3797281264	3797266896	
3	13	276.000000	8	12	1	3797478592	3797091840	3797268048	
3	14	275.000000	8	12	1	3797477872	3797104208	3797227584	
3	15	158.000000	8	12	1	3797929584	3797182528	-2	
3	16	109.000000	8	12	1	3797028320	3797281264	-2	
3	17	1.000000	8	12	1	3797491888	3797227584	3797281264	
3	18	148.000000	8	12	1	3797517040	3797267760	-2	
3	19	219.000000	8	12	1	3797051024	3797314896	3797266032	
3	20	272.000000	8	12	1	3797416720	3797268048	3797268048	
3	21	273.000000	8	12	1	3797504320	3797281264	-2	
3	22	272.000000	8	12	1	3797101760	3797182528	-2	
3	23	90.000000	8	12	1	3797418304	3797268048	3797204448	
3	24	14.000000	8	12	1	3797837680	3797204448	-2	
4	1	169.000000	8	12	1	3796637552	3891482224	3797329120	
4	2	240.000000	8	12	1	3654696064	3797266032	-2	
4	3	250.000000	8	12	1	3798155584	3797416720	3797478592	
4	4	44.000000	8	12	1	3797912336	3797478592	3797086240	
4	5	163.000000	8	12	1	3797912480	3797266032	3797416720	
4	6	198.000000	8	12	1	3798315040	3797101760	3797507840	
4	7	276.000000	8	12	1	3798205744	3797478592	-2	
4	8	135.000000	8	12	1	3797468752	3797478592	3798338896	
4	9	19.000000	8	12	1	3797829056	3797477872	3797078048	
4	10	7.000000	8	12	1	3797485424	3797504320	3797478592	
4	11	250.000000	8	12	1	3797470976	3797477872	3797086240	
4	12	238.000000	8	12	1	3797467520	3796637552	3796637552	
4	13	261.000000	8	12	1	3797470112	3797266032	3797478592	
4	14	266.000000	8	12	1	3797051312	3797101760	-2	
4	15	274.000000	8	12	1	3797497280	3797416720	3797266032	
4	16	10.000000	8	12	1	3655106304	3797078048	3797266032	
4	17	106.000000	8	12	1	3797052464	3798338896	-2	
4	18	9.000000	8	12	1	3655086112	3797507840	3797078048	
4	19	255.000000	8	12	1	3655088416	3797477872	3797477872	
4	20	274.000000	8	12	1	3654664224	3797086240	-2	
4	21	239.000000	8	12	1	3655083664	3797078048	3798338896	
4	22	269.000000	8	12	1	3654658400	3797266032	3797478592	
4	23	253.000000	9	14	3	3654696704	3798338896	-2	
4	24	210.000000	9	14	4	3655124992	3797416720	-2	
5	1	106.000000	8	12	1	3796616064	3797233408	3797064608	
5	2	146.000000	8	12	1	3801589184	3654664224	3797051312	
5	3	7258.000000	8	12	1	3655014400	3654664224	3798205744	
5	4	275.000000	8	12	1	3512329584	3654658400	3797470112	
5	5	186.000000	8	12	1	3512293232	3796616064	3798205744	
5	6	66.000000	8	12	1	3512293952	3655088416	3797497280	
5	7	1.000000	8	12	1	3512304144	3654658400	-2	
5	8	1.000000	8	12	1	3655524960	3798155584	3655083664	
5	9	177.000000	8	12	1	3512401664	3655083664	3798205744	
5	10	268.000000	8	12	1	3512309040	3654664224	-2	
5	11	1191.000000	8	12	1	3655105872	3797497280	3655088416	
5	12	181.000000	8	12	1	3655124992	3797497280	-2	
5	13	274.000000	8	12	1	3797715872	3797470112	-2	
5	14	274.000000	8	12	1	3796643440	3797470112	3654658400	
5	15	271.000000	9	14	3	3654696704	3798338896	-2	
5	16	215.000000	9	14	3	3655102352	3654696704	3654696704	
5	17	108.000000	9	14	3	3512312912	3654696704	-2	
5	18	253.000000	9	14	3	3797800880	3654696704	3654696704	
5	19	274.000000	9	14	3	3797608512	3654696704	3654696704	
5	20	275.000000	9	14	3	3797828192	3654696704	3654696704	
5	21	276.000000	9	14	4	3655124992	3797416720	-2	
5	22	276.000000	9	14	4	3655189232	3655124992	-2	
5	23	274.000000	9	14	4	3655211072	3655124992	3655124992	
5	24	276.000000	9	14	4	3655060816	3655124992	3655124992	
6	1	266.000000	8	12	1	3655014400	3654664224	3798205744	
6	2	274.000000	8	12	1	3655144320	3787787168	3512309040	
6	3	273.000000	8	12	1	3512497808	3512329584	3796643440	
6	4	274.000000	8	12	1	3512304512	3797715872	3512309040	
6	5	276.000000	8	12	1	3654879952	3512329584	-2	
6	6	263.000000	8	12	1	3512343104	3655014400	3655014400	
6	7	273.000000	8	12	1	3512306880	3655105872	3655014400	
6	8	262.000000	8	12	1	3512355744	3787787168	-2	
6	9	272.000000	8	12	1	3512371344	3796643440	3796643440	
6	10	276.000000	8	12	1	3797458544	3655105872	3787787168	
6	11	274.000000	8	12	1	3512473744	3655014400	3797715872	
6	12	211.000000	9	14	3	3797828192	3654696704	3654696704	
6	13	94.000000	9	14	3	3512450528	3654696704	3797828192	
6	14	274.000000	9	14	3	3654652944	3797828192	3797608512	
