1	1	0.392822	0.403951	0.415080	0.446538	0.477997	4	4	4	4	4	3	3	3	3	3
2	1	0.416026	0.418766	0.421506	0.430715	0.439924	4	4	4	4	4	3	3	3	3	3
1	2	0.477997	0.477997	0.477997	0.477997	0.477997	4	4	4	4	4	3	3	3	3	3
2	2	0.421506	0.430155	0.438803	0.439364	0.439924	4	4	4	4	4	3	3	3	3	3
1	3	0.444090	0.461043	0.477997	0.477997	0.477997	4	4	4	4	4	3	3	3	3	3
2	3	0.439924	0.439924	0.439924	0.447368	0.454811	4	4	4	4	4	3	3	3	3	3
1	4	0.432158	0.438124	0.444090	0.461043	0.477997	4	4	4	4	4	3	3	3	3	3
2	4	0.439924	0.439924	0.439924	0.447368	0.454811	4	4	4	4	4	3	3	3	3	3
1	5	0.432158	0.432862	0.433567	0.455782	0.477997	4	4	4	4	4	3	3	3	3	3
2	5	0.439924	0.447368	0.454811	0.454811	0.454811	4	4	4	4	4	3	3	3	3	3
