1	1	0.414381	0.415250	0.427516	0.445607	0.489027	4	4	4	4	4	3	3	3	3	3
2	1	0.384803	0.414514	0.420784	0.442683	0.488146	4	4	4	4	4	3	3	3	3	3
3	1	0.392089	0.422976	0.438871	0.476244	0.492002	4	4	4	4	4	3	3	3	3	3
4	1	0.390722	0.414523	0.426959	0.441353	0.488071	4	4	4	4	4	3	3	3	3	3
1	2	0.392236	0.430934	0.439225	0.475658	0.489027	4	4	4	4	4	3	3	3	3	3
2	2	0.416352	0.438271	0.461353	0.477754	0.497313	4	4	4	4	4	3	3	3	3	3
3	2	0.377446	0.431819	0.463764	0.479163	0.492002	4	4	4	4	4	3	3	3	3	3
4	2	0.382552	0.427708	0.435055	0.458450	0.488154	4	4	4	4	4	3	3	3	3	3
1	3	0.407192	0.438631	0.462515	0.477280	0.492163	4	4	4	4	5	3	3	3	3	5
2	3	0.397581	0.438857	0.461388	0.472326	0.497313	4	4	4	4	5	3	3	3	3	5
3	3	0.416500	0.437757	0.456327	0.487094	0.498294	4	4	4	4	5	3	3	3	3	5
4	3	0.386733	0.440232	0.450223	0.471385	0.492002	4	4	4	4	5	3	3	3	3	5
1	4	0.412656	0.469778	0.482276	0.484633	0.492754	4	4	4	5	5	3	3	4	5	5
2	4	0.420900	0.467398	0.470201	0.473210	0.497313	4	4	5	5	6	3	3	5	5	7
3	4	0.419770	0.441706	0.470793	0.472576	0.498294	4	4	5	5	6	3	3	5	5	7
4	4	0.415564	0.440232	0.471367	0.471705	0.497313	4	4	4	5	5	3	3	3	5	5
1	5	0.419554	0.454493	0.478229	0.492754	0.498294	4	4	4	5	5	3	3	3	5	5
2	5	0.439735	0.470424	0.472429	0.486227	0.497313	4	4	5	6	6	3	3	6	7	8
3	5	0.416047	0.455404	0.470886	0.472805	0.498294	4	4	5	5	6	3	3	5	5	7
4	5	0.412067	0.449342	0.477999	0.488555	0.498294	4	4	4	5	6	3	3	3	5	7
