1	1	18.000000	8	12	1	3891766864	-1	-1	
1	2	1.000000	8	12	1	3797693600	-1	-1	
1	3	31.000000	8	12	1	3797692016	-1	-1	
1	4	1.000000	8	12	1	3797875120	-1	-1	
1	5	1.000000	8	12	1	3797581856	-1	-1	
1	6	50.000000	8	12	1	3797497424	-1	-1	
1	7	1.000000	8	12	1	3797307280	-1	-1	
1	8	4.000000	8	12	1	3797478448	-1	-1	
1	9	1.000000	8	12	1	3797492960	-1	-1	
1	10	1.000000	8	12	1	3797408752	-1	-1	
1	11	1.000000	8	12	1	3797478736	-1	-1	
1	12	1.000000	8	12	1	3797563968	-1	-1	
1	13	1.000000	8	12	1	3797576032	-1	-1	
1	14	1.000000	8	12	1	3797480464	-1	-1	
1	15	1.000000	8	12	1	3797309296	-1	-1	
1	16	1.000000	8	12	1	3797387328	-1	-1	
1	17	1.000000	8	12	1	3796996912	-1	-1	
1	18	161.000000	8	12	1	3797695472	-1	-1	
1	19	242.000000	8	12	1	3797692880	-1	-1	
1	20	68.000000	8	12	1	3797711712	-1	-1	
1	21	1.000000	8	12	1	3797710272	-1	-1	
1	22	6.000000	8	12	1	3797482688	-1	-1	
1	23	1.000000	8	12	1	3797788016	-1	-1	
1	24	1.000000	8	12	1	3797631872	-1	-1	
2	1	177.000000	8	12	1	3796828400	-1	-1	
2	2	215.000000	8	12	1	3796801392	3796828400	3797692016	
2	3	272.000000	8	12	1	3796772576	3796828400	3797875120	
2	4	232.000000	8	12	1	3796800672	3796828400	-2	
2	5	9.000000	8	12	1	3797073664	3797478448	3797408752	
2	6	138.000000	8	12	1	3796843568	3797482688	3797692880	
2	7	26.000000	8	12	1	3797162048	3797692016	3891766864	
2	8	11.000000	8	12	1	3796943376	3797711712	-2	
2	9	1.000000	8	12	1	3796874256	3797307280	3797408752	
2	10	47.000000	8	12	1	3796871520	3891766864	3891766864	
2	11	4.000000	8	12	1	3800911040	3797711712	3797692880	
2	12	127.000000	8	12	1	3796945968	3796828400	-2	
2	13	211.000000	8	12	1	3796947408	3796828400	3797692016	
2	14	275.000000	8	12	1	3787734064	3797497424	3797692880	
2	15	213.000000	8	12	1	3796948704	3796828400	-2	
2	16	1216.000000	8	12	1	3787735360	3797695472	3797581856	
2	17	274.000000	8	12	1	3778521584	3797497424	3797692016	
2	18	276.000000	8	12	1	3778520288	3797692880	-2	
2	19	274.000000	8	12	1	3778523888	3797497424	-2	
2	20	276.000000	8	12	1	3778523456	3796828400	3797692880	
2	21	223.000000	8	12	1	3778523888	3797711712	-2	
2	22	55.000000	8	12	1	3778543856	3797692880	-2	
